"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Libya","LBY","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75976248772.8897","90834033687.1874","90389785778.599","89083321907.2054","92728071915.7554","95285038596.6818","100356760285.134","103595525264.565","102719113776.429","89185727899.9088","101422415160.601","101386956452.519","111931934761.369","129968340329.158","136403950892.191","155977105648.119","172933948069.625","191111998690.639","193690633578.079","186554772528.109","196380140661.589","99691267237.2912","162311066927.766","132615838788.126","113680018017.203","119908446537.807","114179713789.122","123792212503.516","130975740057.458","115539876435.484","78561800459.1193","88558833500.9954","88052835010.2707","101651545045.067","103668388781.257",
"St. Lucia","LCA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","860096375.31282","890871389.579348","994431489.968395","1013113905.25349","1054935193.71547","1089343356.48535","1149603392.32942","1158976200.05187","1243307920.71826","1299689943.52844","1406656797.51084","1382286937.56757","1427885722.45077","1500568717.42224","1629914226.49345","1675597603.79076","1875210354.78208","1942401909.62146","2079754010.06003","2071416868.81608","2115508472.99911","2285087851.94366","2265432762.39186","2285830754.56442","2356562850.28113","2301852708.5777","2529283874.22783","2677751402.33838","2932810808.38351","3125564835.33515","2595331090.77034","3293827665.2345","4019443587.07122","4275311817.94267","4522261469.9299",
"Latin America & Caribbean","LCN","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2669672589234.98","2875674974548.47","3035279641194.13","3176734937742.51","3379026882622.02","3518778738169.74","3715984612202.43","3982733467244.57","4128387856437.85","4179424980202.14","4432158258522.25","4555648231309.57","4628772125324.49","4811941690906.91","5202664305695.59","5604849631434.81","6214117806169.36","6757284742335.82","7187096177308.85","7132678768781.41","7634403229394.52","8227842370979.86","8509398338390.28","8914887476420.05","9193917197942.93","9185132508264.46","9412045610058.53","9887615597573.78","10348057159615.1","10701818394257","10397143432658.1","11681721348614.2","13111585427950.9","13909399691842.4","14543513057033.1",
"Least developed countries: UN classification","LDC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","475064704887.347","498596513454.634","501825766967.323","531145278908.113","544240586163.495","599251807986.656","644449005112.721","697694365476.033","735249551836.267","772423053681.686","829650211543.086","892358827525.024","958676596275.583","1031154428139.06","1126073940359.19","1248633235426.33","1383579570477.69","1532019021183.96","1662016137967.19","1765320276315.82","1889915320993.05","2011067093145.07","2135672602108.99","2293646833840.81","2496483327100.41","2625308792084.74","2814578198163.57","2991085824857.94","3296757075780.58","3584686139652.18","3724347378856.04","4060819248987.47","4547139202711.15","4874285769814.16","5201043643791.73",
"Low income","LIC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198108530147.609","201767713690.717","211193175621.139","219341306175.24","224999337136.607","240375532510.003","259149017215.975","285013869443.099","303176329648.31","314683095504.174","333494485189.231","356935136400.086","381471824144.311","412205808666.95","445382216784.052","488386136003.882","533358604553.043","582093610446.48","620305579103.857","651966448389.424","694615168507.248","713142716118.762","702666075913.61","743327156930.479","816597803766.02","865164582279.177","925340953478.833","958161712908.176","1014737217190.81","1080252899286.86","1086977638322.17","1175342418372.75","1293583460617.16","1340752385460.32","1412358592412.54",
"Liechtenstein","LIE","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41092471413.9231","44403692543.723","47637746344.4994","52229669862.5317","56056643012.021","60051445983.0097","63422511802.2182","68786765570.1958","72584050676.6835","76637375344.2897","82998500049.2519","83551250547.7343","88417349148.436","96019985601.6624","103896348080.94","113615616615.733","125938303606.374","138477890242.388","147898363155.008","155708277787.784","170101296363.888","188834948123.676","213230849808.612","226365994952.001","238195143260.728","250313654826.867","270463171138.21","284824376597.867","299440686928.26","299168527010.655","275981956534.103","310064862520.08","306756203047.353","308876205404.562","334070435216.08",
"Lower middle income","LMC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2556385918324.32","2706590585386.29","2862053624431.91","3034194523699.49","3251617259116.4","3533696738188.72","3822703057054.82","4055921039089.05","4325667583422.11","4661517832413.64","4951229880259.67","5291714744964.19","5576478256002.79","6037236732901.89","6644467230710.57","7339461420511.2","8119350889602.01","8952345050481.51","9506490677416.34","10142718897163.5","10937272879949.6","11710690159805.2","12809642881646.3","13581764242731","14354907403210.5","15136809483713.9","16110454482154.4","17257467674835","18802498317492.4","20248336695553.8","20388070164066.7","22728305377469.1","25891172192954.2","28550790588773.8","30845631434134.9",
"Low & middle income","LMY","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9252113901390.5","9918605082711.06","10549258163255.1","11254242877570.3","11986362483708.3","12837664209112.6","13877956455090.4","14871478312643.1","15259977272970.8","16048673208739.1","17324089077749.5","18414089612640.2","19579513408670.7","21135003418817.9","23349071531162.3","25763302119746.7","28892029886414.2","32310455210386.3","34908819672971.4","36552467632488.9","39836922200935.3","43137268020228.9","46436267304765.1","49151403205467.9","51744906535068.1","53180163628892.3","55874391146053.9","59475170022806.1","63918195620834.4","68197119416761.9","68937301033193.4","77410300736703.7","86816440536141.4","94466109781857.4","101041614357365",
"Lesotho","LSO","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2219306292.31968","2343836023.26346","2439051432.97875","2476756906.87582","2637778285.46405","2704270574.73653","2912715954.39585","3039371635.54437","3025617650.33397","3144048901.12835","3250090017.893","3907235937.78757","4000674020.45123","4210712240.4775","4219781980.92694","4260620180.8123","4395861098.42099","5261012366.43619","5497323254.25421","5312982472.38569","5523469302.77785","5495695560.89784","5442453768.64116","5995666543.66505","6422263721.03697","7143024232.48379","7116435555.77473","6416294205.94538","6841858848.40062","6771030097.80274","6802541710.06948","6712825733.14509","7579026665.24051","8100369491.39432","8371694409.92198",
"Late-demographic dividend","LTE","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5280490844005.89","5499106598392.97","5686856293503.44","6095689672147.33","6504552352168.24","7036886527011.74","7535409367344.47","8078961393263.62","8346695310847.71","8807447705805.62","9677175432948.71","10396321721773.9","11217869016855.5","12285079632247.4","13680717196327.2","15238100677341.6","17516402669693.3","19887356429000","22040840838878","22943060650839.3","25029164209361.8","27458092871980.6","29699980485772.8","31578200643059.9","33196906734743.1","33554402102314.3","34925851272109.4","37251193730744.5","40366295009104.9","43547520527192.8","44329760897493.5","50409483985719.1","55605889406026.7","60218336215071.1","64589051480638.7",
"Lithuania","LTU","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30511744371.6422","29753285906.7941","24006710277.8755","20572365531.4283","18961957827.6023","21618987706.599","22882346395.9602","24915137392.1891","27057026842.8826","27032329133.0831","29095767456.9982","32380446311.5862","35760903667.4352","40254052889.9352","43200299015.0377","47422896353.3037","52689817906.3941","59348472310.5625","64224330241.6467","58757405071.9204","61008096330.1225","66716061621.2532","71138409130.0717","76951706000.0406","81296648155.7627","81010663214.7136","85436915967.7857","92080902515.8227","99782564596.3011","110504359505.807","112856147854.895","124510421496.696","137360629500.634","141731350439.95","153269785077.532",
"Luxembourg","LUX","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11396632134.421","12895486985.3351","13358640673.0275","13980618325.9345","14281686209.9719","15251043161.8825","15998108780.0195","17216603387.5955","17621388176.2999","19793112162.3174","21277857472.4478","22078252790.9982","22046814197.7605","22012714297.8577","26742815510.4023","29141028336.9067","29852651260.6142","34739872276.5409","34794463610.1528","27578590791.9099","31126518823.2003","33946894207.153","39411330076.4234","39343582938.4733","42551389036.5531","39547458925.6832","43719406405.0222","49076634720.7978","50751355337.5916","51589466970.6509","53352454537.4283","59296126454.1678","60593238955.333","65873549748.0368","72504752795.3085",
"Latvia","LVA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20820042680.6657","18824913921.7071","13086317161.7565","12757522092.1114","13301564652.4847","13373835876.7675","13940321204.364","15466000877.3212","16688921741.8887","17042803719.8538","18540129153.8483","20775075497.491","22578494766.6462","24050810665.0309","26043992066.5528","29552178334.3061","32450464621.093","36831795063.985","40033151417.5359","38004374965.2209","36751573644.0793","38306708444.8332","41387929348.5025","43874108197.969","45859492322.534","47488858868.2765","50489301060.4003","53542130083.4821","56515497080.2011","60753068974.2852","62250704753.1448","68261279604.9227","73792353285.0544","76050462035.348","80324450998.5756",
"Macao SAR, China","MAC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9407403277.63795","10092216412.2555","11723100882.5205","12529033212.1532","13292347463.4013","13850781061.0435","13781915171.4966","13940425468.6873","13349244003.2177","12941060284.6464","13667269364.047","15603834681.0667","17189928684.9237","19291456343.0928","24241641644.5333","26688127753.4382","29859659450.3713","38599346364.3867","36403994514.9891","37770158414.0975","47284251600.9311","56959895839.3317","63620611388.8196","73602542463.6019","75796095521.8434","62556790560.5053","63493564389.6282","69810503217.0241","75458591433.252","74857091782.3537","46686846014.922","50482273907.5108","51390017437.2537","77037474989.5477","",
"St. Martin (French part)","MAF","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66435700080.5903","73493270862.0438","73817608221.0496","74620529446.9731","84636699130.5082","81507679291.7849","93891401923.6473","93967544937.8102","102449427142.057","105741349402.631","110777159661.459","122146220268.194","129048670420.132","139988583153.571","150823014639.916","161273625447.795","179016533313.597","190526799916.511","205509022089.696","212213024948.058","222295426296.825","238736288506.998","242387994141.512","255028755841.922","245928490112.9","269459001361.514","275101766505.828","287318074772.051","279423122593.695","291240192998.607","283373556615.165","319023680780.111","346696955103.881","371522116698.76","392363498362.004",
"Monaco","MCO","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20640414224.676","17924290562.537","12997921963.8528","13147278022.8688","9204519347.35886","9209634529.79556","9166680384.64891","9460152403.60428","8827773525.72264","8735520968.38336","9276739425.18507","10272634151.4572","11464608340.2788","12625624242.6012","14141092661.342","15658689129.3043","16694412766.3192","17328052234.6688","19113125315.5938","17488696409.8458","19425869149.0878","20903838967.2382","22703149376.8093","25784023124.4218","26860626186.3281","27587814323.6627","30562698896.897","32812846503.6326","33659492408.3635","37608242312.147","36852813939.9061","41500056971.4244","41774900060.6834","44314347124.099","45106956753.1902",
"Madagascar","MDG","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13479462522.2805","12939466865.4687","13530638052.5064","14178160806.5016","14370251394.3356","14928104244.3982","15698421213.1812","16742584511.7195","17674776439.0028","18917312664.37","20226675844.1252","21783407147.7345","19189558963.795","21759947441.5944","23459470193.5145","25184938700.4769","27304558080.6572","30037268629.0772","32696809703.5846","31399380399.7827","31890284259.6252","33049341711.3734","33239357182.3898","34312167407.7598","36230900268.5111","36789959046.5022","39354407588.684","40325308452.3293","41295196518.6383","44031268662.1292","41880984445.6726","45987524741.8564","51000576605.0346","55188798417.6409","58643990027.0155",
"Maldives","MDV","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917327264.147722","929692089.114928","1017243704.68686","1080661650.55408","1219759920.07398","1517344813.18229","1669105544.19973","1829992229.90305","1993161476.11207","2145029146.74002","2289059785.5946","2295542185.58717","2507794807.26627","2881268823.17255","3154056811.9053","2894370804.297","3691420601.07349","3540903426.10092","4054442998.73773","3804608506.4227","4059332940.1739","4581869139.12123","4898440923.03878","5429520896.93893","6249340937.53287","7037133807.4949","7654801124.5695","8352918250.63356","9416623730.72547","10155050553.8147","6185879515.7581","8831908239.13645","10612512369.4443","11516472873.0549","12473177300.659",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2245710944087.43","2430638555183.52","2624612058070.17","2731691695557.31","2838110727384.83","2996194684500.48","3196643861694.87","3384005714989.53","3583842194382.73","3698181378995.57","4029661151140.97","4211640529459.35","4355198354753.15","4628432324927.4","5155473318659.15","5584333191493.03","6126102272993.62","6646054881211.07","7025407990923.81","7121476534374.44","7536354661095","7978789851225.06","8417539502396.88","8569319408020.31","8669896910145.97","8163961325381.4","8243821968392.68","8755196427478.36","9375488299688.06","9503922417964.57","9129121270916.77","10253753436172.8","11672749644098.2","12353306163917.6","12904335210436.6",
"Mexico","MEX","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","692467263649.297","750389305118.357","798345098692.541","775142704715.116","825683070883.055","783220159676.124","849576897557.606","933983744207.146","1003247120535.52","1049248931691.06","1130845242257.13","1154400324208.52","1179862637836.32","1228706319457.65","1309577171290.9","1382607362960.02","1536273070271.77","1608999565806.27","1707467194731.88","1675651049580.76","1787698634795.77","1960111493490.24","2059132523692.19","2088045247178.62","2200816239954.72","2251759227686.63","2393565436264.06","2464263194964.25","2538887670954.66","2562369414546","2375240560996.35","2584308612278.25","2937342983554.86","3144394456998.79","3261486565561.21",
"Marshall Islands","MHL","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117174540.490296","121242823.236042","133456528.881826","145471752.83662","158015300.546427","175359594.031997","153707102.310236","146828835.701356","152370685.758064","156372634.664267","164746072.282923","178508177.041128","182200404.284013","184053597.841538","189555880.688474","203220095.968675","204832315.699607","219460619.946075","209497703.017686","213994346.236624","221502005.945092","222140500.938386","213688689.003702","231876938.234215","239654508.46029","265415193.820882","263638846.908151","268392982.153428","288528804.977152","322793827.167151","311294265.03377","304081388.478276","337575591.700478","349408222.619292","364965719.166495",
"Middle income","MIC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9061087276268.46","9723183245050.9","10344521792212.5","11041330827076.3","11767465595563.6","12603772009898.6","13625754798552.3","14594545272942.7","14966059135085.5","15743351494095","17000141197024.3","18067403902828.9","19209020602168.8","20734666646559.7","22916385810737.3","25288798586820.9","28373643801973.6","31744508261982","34305601789148","35918537357905.5","39161029501036.3","42442110861990.5","45750144520987.2","48425568257262.8","50952273160909.3","52343852082235.9","54982242179303.7","58547619679754.8","62934665959749","67149891131230.4","67883143034539.6","76266714546969.5","85555702769944.1","93153568424613.3","99653790712407",
"North Macedonia","MKD","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10904414466.2894","10639948507.4685","9925822314.69854","9483638976.38316","9593911816.35213","9731492623.94477","10000845411.6997","10290626734.406","10781234778.0845","11331506723.9466","12235929590.9016","12224037132.0677","12772200737.6219","13206279118.8106","14487294933.2367","15708258892.8102","17658921756.7376","18221040615.3401","21276966459.5916","22416700330.0474","23017713961.9925","23634670755.4492","24026833517.8501","25647269712.4735","27256324461.1498","27853394957.9916","30124588686.5132","31292678913.672","33409159513.29","36191445042.9054","35646986560.1285","38893954897.2778","42189270637.8544","42304297161.4365","45173250570.3863",
"Mali","MLI","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7527966369.35828","8724095294.11781","8626934436.04018","9131109297.07867","9604871449.06436","9856276209.38846","10741864829.2606","11441636509.2624","12464919790.5562","13377581395.6298","13701780034.4337","15693253209.7623","16251196899.566","18487341705.2666","19253267866.1652","21382128502.5944","23429898179.6561","25015983046.257","27242186908.7003","28360325626.1103","30841096747.3161","32808864341.2037","32918774010.4999","35017075003.3449","38166407123.72","42504006283.2745","47501152885.1243","50233507783.1839","53500303986.4053","57392420811.6517","57031091745.7238","60363026797.7792","66992113722.486","72480560842.1606","78646233001.4877",
"Malta","MLT","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3818057393.88729","4145653811.31335","4384956660.3523","4648708295.9034","4931148087.19157","5356037717.28515","5612798293.00121","5980688168.82614","6186047909.68279","6653574170.99403","6911925805.58054","7359685421.67935","7863417316.03767","8339876287.03787","8700558567.54606","8588208932.26466","9062829994.1415","9910925288.66529","10637477652.4507","10300662169.7489","11280163555.6135","11744716541.2717","12276937364.1142","13018708479.1103","14121539035.6435","15866442642.9342","16562327081.165","19794552993.8471","21171465826.1522","23457573839.6779","22784363834.9314","25718654328.9747","27578252361.7286","30148356131.829","33232383397.0366",
"Myanmar","MMR","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17409206254.4854","17877508043.7631","20177815514.2769","21937317706.0075","24089550048.9149","26302061270.3011","28529182845.1094","30665298831.8972","32833413008.6198","36937323276.6427","42948884475.6734","48865087220.1573","55618337129.0604","64573625967.7298","75297523706.0668","88210706188.316","102832915574.188","118294492403.336","132934415395.855","147876628021.387","164099830163.911","176855940964.757","184018884775.18","201687488747.346","211662088194.259","219735640703.33","223681170227.684","236493477301.516","283679471737.098","310809770322.19","298600993353.129","272097982701.967","302639549176.212","316253988141.427","322772192359.183",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1315472857388.24","1457957438879.87","1564759636143.52","1623738883075.94","1684578748064.22","1769772683445.23","1907637627693.93","2002852470468.19","2142353669348.5","2252069133590.03","2451093423597.07","2585261686748.64","2708694665589.19","2835865435702.68","3143503421625.08","3397207750352.8","3708610463515.27","4052507554331.52","4265168240088.73","4389383008596.77","4638544463406.52","4741463654237.91","4958872386384.1","5034005538407.88","5060554361658.43","4962698263726.41","5122855946685.48","5418316024785.98","5740466906244.31","5823730284594.4","5973231246758.34","6449028113414.95","7215708598223.14","7670181150318.01","8017136575030.49",
"Montenegro","MNE","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3712212618.52846","3937875471.45421","3618202070.53063","3814866137.93494","4319084015.53258","4572056112.5713","4756529988.77193","5058667066.77525","5163060517.25702","6539769889.29811","7764378456.76712","8650189315.90335","8065730691.2896","8386350790.10351","9046267739.48548","8749530115.19442","9417529316.80128","9684810170.05807","10386947269.0888","11424282292.7729","12501116132.3731","13543615401.5798","15184666567.5394","13257838167.5018","15210263130.8116","17552725030.8716","19262502180.8205","20763791466.3157",
"Mongolia","MNG","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7177690853.6991","6878457131.95226","6266596034.84877","6119065479.70405","6476245724.27595","7051661187.63165","7399523180.55122","7824485419.60195","8263539918.54807","8635536212.23139","8890671237.19027","9387388696.60698","9968095057.75428","10833409619.2613","12327332270.0206","13430758279.1571","15152712991.8069","16975082317.1979","18690831654.1945","18340573412.9669","18962670462.4814","22657114468.2463","26601520969.0058","28562863739.6618","29672852925.6573","29020289245.6155","29793059762.4745","30044557486.4567","35815075204.3467","39537294298.9466","41248123941.6026","42745618822.7807","50928250872.1917","55803492474.3217","59662783507.7793",
"Northern Mariana Islands","MNP","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4087601405.76601","3781500388.98708","4307978701.27683","4688016858.23946","4934939059.90047","5635704079.02545","6445683299.91098","7151754907.23312","8139896502.36178","8278278715.25902","9479044179.67538","9881984469.6613","11720838956.5188","13070829035.4872","14053608878.2938","15488934577.2862","17345628423.3653","18996564645.0148","20815844062.412","22279524667.6617","24715322986.1151","26066138540.6645","27806242133.8883","29727275560.9076","34338892387.9154","36965162204.3397","35096315868.4656","37731982369.6537","40763725958.9058","42579645403.3358","45234468975.6807","47770424968.191","51481533010.5162","52256324122.2433",
"Mauritania","MRT","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3913296729.66386","4126596336.56428","4290277304.22435","4618170914.68652","4566408848.94492","5135801193.07054","5811512228.58299","5654170696.87118","5904286592.46192","6221494720.33689","6068532661.59783","5990718666.63363","6491011174.91004","7054461062.25693","7583984873.5516","8443024938.09581","9874082106.89591","9993755881.62143","10254166188.7705","10492362533.605","10640046564.1579","11182344373.3659","12170143862.7953","13896769691.0466","14304630920.5571","15313401560.133","18788148112.8126","22219271698.3276","23429074665.3323","24758929939.7304","26070236684.5378","27197391809.7867","31427917585.6322","34914950724.0467","37224325106.8905",
"Mauritius","MUS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5258045622.52495","5735969501.80877","6257370116.19385","6716004177.70884","7087480486.48833","7562664298.25778","8089967129.93706","8746454980.26576","9362096177.07538","9766868473.82929","10809963835.7619","11495866979.4194","11860808320.8684","12713843102.2706","13660722767.784","14352177409.2081","15602897402.1572","17272399965.1235","18364598255.5858","18754658259.8085","19898752964.6588","20741526647.5437","22423784948.861","23583611908.4861","24744756227.5598","26123342651.1878","28227645692.8231","29728913230.8323","31034308179.8854","32126305748.0447","28975913365.177","32006829475.7369","36941558711.6803","39931172061.6793","43245522744.0387",
"Malawi","MWI","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6410072363.21448","7205388185.53622","6829178160.47331","7668613469.02993","7030306343.57041","8378455954.16314","9156093760.05175","9667211208.92106","10045371944.217","10535471481.875","10967988710.9392","10613219821.7314","10967563578.0399","11820214202.356","12793761226.8461","13647839479.9369","14744687735.5061","16652352814.4977","18276421731.5941","19853474148.9389","21382494189.7885","22915931818.6233","22646322341.3545","24682055095.2965","24567360225.6285","23401060114.5872","24683438880.3585","24319524417.2363","24447114084.0444","26922512817.6802","28736972626.2164","32815116977.098","35475438504.6761","37508259266.5689","38846195258.3654",
"Malaysia","MYS","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117587906367.187","132083773174.923","146662134389.417","165888151678.086","185009244593.158","207782203490.689","232784392268.053","252256744069.159","236189422486.015","250106206756.194","274938150878.595","285179974737.028","307619450330.683","335962587954.235","369311222763.028","404342605069.52","447027175591.187","492058984663.209","520994566258.73","521583519091.728","560249873984.961","607129184341.237","646742063628.785","675552931089.512","721419359281.208","745127443891.493","781577863648.754","830616712225.639","886229675871.267","942305740205.814","912385819021.018","994571002411.833","1154505145112.85","1242042026067.9","1333262759365.4",
"North America","NAC","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6539716679084.64","6739881272402.95","7117634288185.13","7485937138342.26","7945311023525.52","8334538920752.25","8794952945752.94","9335480571485.5","9849996746827.74","10482977127492.8","11169959463442.3","11546952016637","11924720298598.2","12516998204546.7","13357952284151.1","14265428361646.6","15088178033450.8","15856819039500","16242350956165.6","15917315652594.1","16595934541417.6","17246080343336.7","17933301389272","18646131196894.8","19443240908165","20090606833989.7","20699117795917.6","21654029826105.8","22773972162950.7","23704846454172.4","23405794382262.9","25999499766286.8","28603959553664.8","30366798699506.6","31912955351226.4",
"Namibia","NAM","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5401070850.16926","6147050271.42284","6570593475.97147","6599728920.03038","6850239532.50468","7443848225.8303","7645163203.59667","8075539949.45128","8495516230.53094","8660295367.51259","9373814013.19031","9617827261.10792","10409298258.468","11433359082.5249","12738599653.4707","13087782248.2683","14559714773.8839","15407237330.7755","16149522618.7125","16257911536.23","17075698856.4091","18530827058.6351","19727360420.0761","21790749740.3594","23827477872.8044","24809465414.0739","24391252952.4007","24338464104.0801","24458424743.3071","24844901951.7511","25419362967.3688","26257533214.0787","29449724859.466","31742866881.1099","34231526655.5604",
"New Caledonia","NCL","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6166110170.74348","6348338093.54799","6624711012.589","6804903498.39565","7059255889.59445","7409053531.87","7654609915.76441","7918361238.92173","8922886860.36343","9056253097.47587","9168254801.97143","10094809049.0927","10800202773.3033","11219173165.1264","11717481605.436","12984106884.7916","14172249786.7299","14964102495.3575","16364354636.3412","16799401492.5086","18464619758.9015","19437967993.4845","21425272717.8656","21898764982.4146","23319628812.459","24526792101.967","25380000723.662","26858408246.0591","29566091896.6705","34056613145.2013","33981628782.8295","39562480948.6793","42423425447.0956","48477448319.5657","53795015323.4252",
"Nigeria","NGA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","596971644318.234","645418060169.646","705686028145.258","757020089798.698","794626725097.999","855954005847.969","943774921301.309","963979037607.998","966395103971.023","978425665305.604","1013944481505.9","1101660228737.95","1133036228883.97","1176731655094.57","1291670211718.39","1372031892304.31","1445485774366.98",
